carat,cut,color,clarity,depth,table,x,y,z,price
0.75,Very Good,E,SI1,61.1,59.0,5.85,5.9,3.59,3005
0.8,Very Good,H,SI1,63.0,57.0,5.89,5.95,3.73,3005
0.91,Very Good,I,SI2,63.4,58.0,6.08,6.12,3.87,3006
0.91,Very Good,G,SI2,62.8,59.0,6.09,6.14,3.84,3006
0.71,Very Good,E,VS1,63.2,60.0,5.63,5.6,3.55,3006
0.91,Very Good,F,SI1,63.1,60.0,6.13,6.1,3.86,3007
0.7,Very Good,D,VS1,60.4,58.0,5.71,5.78,3.47,3008
0.71,Very Good,E,VS1,63.7,58.0,5.63,5.68,3.6,3009
0.71,Very Good,E,VS1,62.1,57.0,5.67,5.69,3.53,3009
0.71,Very Good,E,VS1,63.4,58.0,5.64,5.68,3.59,3009
0.74,Very Good,E,SI1,61.3,58.0,5.8,5.84,3.57,3009
0.83,Very Good,F,SI1,62.1,58.0,5.98,6.06,3.74,3010
0.73,Very Good,G,VS1,60.7,55.0,5.87,5.89,3.57,3011
1.0,Very Good,G,I1,62.5,62.0,6.42,6.35,3.99,3011
0.78,Very Good,G,VS2,61.3,60.0,5.89,5.96,3.63,3012
0.8,Very Good,F,SI1,63.9,56.0,5.84,5.87,3.74,3013
0.71,Very Good,F,VS1,62.1,53.0,5.7,5.77,3.56,3013
0.73,Very Good,D,SI1,60.8,59.0,5.8,5.85,3.54,3014
0.84,Very Good,G,SI2,62.8,57.0,6.0,6.04,3.78,3015
0.91,Very Good,E,SI2,58.6,63.0,6.32,6.38,3.72,3015
0.72,Very Good,D,VS2,62.1,59.0,5.7,5.73,3.55,3016
0.7,Very Good,G,VS1,60.1,60.0,5.73,5.76,3.45,3017
0.71,Very Good,F,VS1,61.8,60.0,5.66,5.7,3.51,3017
1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,3017
1.03,Very Good,G,I1,60.8,57.0,6.51,6.55,3.97,3018
1.02,Very Good,F,SI2,63.3,56.0,6.38,6.31,4.02,3018
0.73,Very Good,F,SI1,61.3,56.0,5.78,5.84,3.56,3023
0.9,Very Good,J,VS2,63.1,59.0,6.09,6.05,3.83,3024
0.72,Very Good,G,VS1,60.1,63.0,5.86,5.82,3.51,3024
0.65,Very Good,D,VVS2,57.7,60.0,5.69,5.74,3.3,3025
0.7,Very Good,G,VS2,61.8,55.0,5.69,5.74,3.53,3026
0.7,Very Good,F,VVS2,58.5,60.0,5.82,5.94,3.44,3028
1.01,Very Good,H,SI2,63.5,55.0,6.32,6.27,4.0,3032
0.71,Very Good,D,VS2,63.0,57.0,5.67,5.7,3.58,3033
0.7,Very Good,D,VS2,63.2,60.0,5.61,5.56,3.53,3033
0.72,Very Good,E,VS2,63.8,57.0,5.66,5.69,3.62,3035
0.8,Very Good,H,VVS2,62.9,56.0,5.9,5.96,3.73,3036
0.7,Very Good,G,VVS1,63.3,57.0,5.59,5.63,3.55,3037
0.32,Very Good,G,VS2,60.2,57.0,4.42,4.45,2.67,561
0.32,Very Good,H,VS1,63.0,57.0,4.32,4.35,2.73,561
0.32,Very Good,H,VS1,63.0,57.0,4.37,4.39,2.76,561
0.32,Very Good,H,VS1,61.7,58.0,4.37,4.41,2.71,561
0.32,Very Good,E,SI1,60.1,60.0,4.42,4.47,2.67,561
0.32,Very Good,G,VS2,62.6,58.0,4.37,4.39,2.74,561
0.7,Very Good,G,VVS2,61.0,59.0,5.67,5.7,3.47,3039
0.77,Very Good,D,SI1,62.1,58.0,5.84,5.89,3.64,3040
0.72,Very Good,G,VVS2,60.4,58.0,5.77,5.82,3.5,3043
0.77,Very Good,F,SI1,59.6,60.0,5.95,5.97,3.55,3044
0.71,Very Good,F,VS1,62.2,55.0,5.68,5.74,3.56,3045
0.71,Very Good,F,VS1,61.2,57.0,5.73,5.77,3.52,3045
0.78,Very Good,F,SI1,62.4,58.0,5.83,5.86,3.65,3045
0.71,Very Good,D,VS2,62.8,56.0,5.67,5.7,3.57,3045
0.75,Very Good,D,SI1,59.7,62.0,5.89,5.94,3.53,3046
0.79,Very Good,F,SI1,61.5,58.0,5.94,5.97,3.66,3047
0.82,Very Good,F,SI1,63.9,56.9,5.85,5.92,3.76,3048
0.75,Very Good,D,SI1,61.8,57.0,5.78,5.81,3.58,3048
0.72,Very Good,E,VS1,63.1,56.0,5.7,5.65,3.58,3048
0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,3050
0.8,Very Good,E,SI1,63.1,56.0,5.93,5.83,3.71,3050
0.66,Very Good,G,IF,60.5,59.0,5.69,5.74,3.46,3051
0.7,Very Good,D,VS2,62.5,55.0,5.65,5.71,3.55,3052
0.7,Very Good,G,VVS2,60.2,61.0,5.66,5.74,3.43,3052
0.7,Very Good,D,VS2,62.6,58.0,5.67,5.7,3.56,3053
0.71,Very Good,E,VS2,59.9,59.0,5.79,5.83,3.48,3053
0.7,Very Good,F,VS1,62.8,59.0,5.65,5.69,3.56,3053
0.79,Very Good,E,SI1,63.2,56.0,5.91,5.83,3.71,3053
0.7,Very Good,D,VS1,62.9,60.0,5.62,5.67,3.55,3054
0.78,Very Good,E,SI1,60.9,57.0,5.93,5.97,3.62,3055
0.65,Very Good,D,VVS2,59.9,58.0,5.63,5.69,3.39,3056
0.9,Very Good,I,SI2,61.5,61.0,6.13,6.16,3.78,3057
0.92,Very Good,D,SI2,60.2,61.0,6.27,6.32,3.79,3057
0.72,Very Good,F,VS1,62.1,59.0,5.69,5.74,3.55,3059
0.81,Very Good,E,SI2,62.9,56.0,5.87,5.9,3.7,3059
0.71,Very Good,E,VS1,61.8,56.0,5.74,5.78,3.56,3059
1.03,Very Good,G,I1,62.4,57.0,6.41,6.45,4.01,3060
0.74,Very Good,H,VVS1,62.4,57.0,5.76,5.81,3.61,3061
0.7,Very Good,E,VS1,61.1,55.0,5.72,5.77,3.51,3061
0.71,Very Good,E,VS1,63.3,56.0,5.64,5.68,3.58,3061
0.9,Very Good,J,SI1,63.8,56.0,6.11,6.14,3.91,3061
0.7,Very Good,E,VS1,62.2,57.0,5.63,5.68,3.52,3063
0.7,Very Good,E,VS1,62.5,56.0,5.64,5.68,3.54,3063
0.71,Very Good,E,VS1,63.3,59.0,5.64,5.68,3.58,3064
0.72,Very Good,E,VS2,63.0,58.0,5.69,5.73,3.6,3065
0.85,Very Good,D,SI2,61.4,60.0,6.05,6.13,3.74,3066
0.73,Very Good,E,VS2,63.1,55.0,5.77,5.71,3.62,3066
0.7,Very Good,E,VS1,63.4,60.0,5.63,5.66,3.58,3068
0.85,Very Good,I,VS2,60.0,57.0,6.1,6.16,3.68,3070
0.8,Very Good,G,SI1,62.9,56.0,5.88,5.95,3.72,3070
0.8,Very Good,E,SI2,62.6,59.0,5.84,5.91,3.68,3070
0.8,Very Good,G,SI1,62.1,56.0,6.01,5.85,3.68,3071
0.7,Very Good,G,VVS1,63.1,56.0,5.64,5.67,3.57,3073
0.79,Very Good,F,SI1,58.5,61.0,6.03,6.08,3.54,3073
0.78,Very Good,G,VS2,61.7,58.0,5.87,5.92,3.64,3074
0.72,Very Good,D,VS2,61.8,58.0,5.73,5.76,3.55,3075
0.72,Very Good,D,VS2,62.6,59.0,5.69,5.72,3.57,3075
0.71,Very Good,F,SI2,61.4,56.0,5.71,5.73,3.51,3075
0.7,Very Good,D,SI1,62.4,57.0,5.64,5.67,3.53,3075
0.79,Very Good,E,SI1,60.4,59.0,5.97,5.99,3.61,3077
0.79,Very Good,E,SI1,63.7,58.0,5.79,5.85,3.71,3077
1.0,Very Good,E,I1,62.3,58.0,6.33,6.38,3.96,3080
0.79,Very Good,D,SI2,63.2,57.0,5.81,5.86,3.69,3081
0.8,Very Good,F,SI1,63.5,58.0,5.89,5.85,3.73,3082
0.91,Very Good,H,SI1,63.4,55.0,6.18,6.15,3.91,3082
0.91,Very Good,J,VS1,63.5,55.0,6.22,6.12,3.92,3082
0.72,Very Good,F,VS1,63.2,57.0,5.69,5.73,3.61,3083
0.71,Very Good,D,VS2,61.8,55.0,5.72,5.74,3.54,3084
0.72,Very Good,E,SI2,61.0,59.0,5.73,5.78,3.51,3084
0.9,Very Good,E,SI2,63.4,62.0,6.02,6.0,3.81,3084
0.9,Very Good,E,SI2,63.1,54.0,6.2,6.17,3.9,3084
0.75,Very Good,D,SI1,63.9,56.0,5.73,5.75,3.67,3085
0.91,Very Good,H,SI1,63.0,57.0,6.1,6.19,3.87,3087
1.01,Very Good,J,SI2,63.3,53.0,6.35,6.31,4.01,3088
0.98,Very Good,H,SI2,63.4,57.0,6.41,6.32,4.04,3091
0.7,Very Good,D,VS2,60.7,58.0,5.7,5.73,3.47,3092
0.8,Very Good,F,SI1,63.1,58.0,5.89,5.93,3.73,3093
0.7,Very Good,E,VS1,63.4,57.0,5.63,5.67,3.58,3095
0.81,Very Good,G,SI1,62.3,59.0,5.93,5.98,3.71,3095
0.71,Very Good,D,VS2,63.1,59.0,5.64,5.67,3.57,3096
0.71,Very Good,D,VS2,63.0,58.0,5.65,5.68,3.57,3096
0.9,Very Good,I,SI2,60.4,58.0,6.25,6.31,3.79,3099
0.72,Very Good,D,SI1,60.5,57.0,5.85,5.89,3.55,3102
0.9,Very Good,J,VS1,62.6,55.0,6.11,6.13,3.83,3102
0.81,Very Good,H,VS1,63.6,57.0,5.87,5.9,3.74,3104
0.71,Very Good,F,VVS1,63.3,58.0,5.67,5.64,3.58,3104
0.9,Very Good,H,SI2,59.5,63.0,6.31,6.26,3.74,3105
0.9,Very Good,H,SI2,61.1,63.0,6.19,6.12,3.76,3105
0.9,Very Good,H,SI2,63.4,60.0,6.08,6.03,3.84,3105
0.7,Very Good,E,VS1,63.4,56.0,5.6,5.63,3.56,3107
0.32,Very Good,E,SI1,61.6,56.0,4.39,4.41,2.71,561
0.32,Very Good,G,VS2,62.4,59.0,4.33,4.36,2.71,561
0.32,Very Good,H,VS1,61.7,61.0,4.38,4.43,2.72,561
0.32,Very Good,E,SI1,62.8,57.0,4.34,4.39,2.74,561
0.32,Very Good,H,VS1,60.5,59.0,4.41,4.42,2.67,561
0.32,Very Good,E,SI1,62.2,57.0,4.38,4.43,2.74,561
0.32,Very Good,E,VS2,60.5,58.0,4.4,4.42,2.67,561
0.32,Very Good,H,VS1,62.9,54.0,4.37,4.41,2.76,561
0.9,Very Good,G,SI2,63.3,59.0,6.12,6.07,3.86,3107
0.7,Very Good,E,VS1,62.0,60.0,5.61,5.64,3.49,3109
0.76,Very Good,E,VS2,61.0,58.0,5.88,5.93,3.6,3111
0.68,Very Good,F,VVS2,57.3,60.0,5.83,5.89,3.36,3112
0.91,Very Good,J,VS2,61.6,58.0,6.23,6.28,3.85,3112
0.71,Very Good,E,VS1,59.8,58.0,5.78,5.82,3.47,3112
0.71,Very Good,H,IF,63.0,57.0,5.63,5.7,3.57,3112
0.71,Very Good,G,VVS2,61.2,58.0,5.68,5.72,3.49,3113
0.78,Very Good,G,VS2,62.6,58.0,5.81,5.89,3.66,3113
0.9,Very Good,G,SI2,60.1,60.0,6.22,6.32,3.77,3114
0.86,Very Good,H,SI1,63.8,56.0,6.02,6.05,3.85,3115
0.83,Very Good,F,SI1,63.1,58.0,5.98,5.94,3.76,3118
0.9,Very Good,J,VS2,61.9,59.0,6.14,6.2,3.82,3119
0.9,Very Good,I,SI1,63.2,56.0,6.15,6.12,3.88,3120
0.9,Very Good,I,SI1,63.5,59.0,6.1,6.05,3.86,3121
0.71,Very Good,E,SI1,60.0,56.0,5.85,5.78,3.49,3122
0.9,Very Good,G,SI2,64.2,56.0,6.04,6.11,3.9,3123
0.77,Very Good,G,VS2,62.8,59.0,5.81,5.84,3.66,3124
0.84,Very Good,E,SI2,62.1,58.0,6.02,6.09,3.76,3125
0.57,Very Good,D,VVS1,62.8,56.0,5.27,5.31,3.32,3126
0.7,Very Good,G,VS1,61.6,57.0,5.69,5.73,3.52,3127
0.7,Very Good,G,VS1,61.9,57.0,5.68,5.71,3.53,3127
0.75,Very Good,F,VS1,63.2,57.0,5.78,5.74,3.64,3129
0.7,Very Good,D,VS2,61.2,60.0,5.73,5.77,3.52,3131
0.71,Very Good,D,VS2,60.3,62.0,5.69,5.76,3.45,3131
0.8,Very Good,D,VS2,63.1,57.0,5.94,5.89,3.73,3135
1.01,Very Good,G,SI1,62.0,63.0,6.34,6.25,3.9,3137
0.79,Very Good,E,SI1,63.3,56.3,5.85,5.88,3.71,3138
0.74,Very Good,D,SI1,61.5,59.0,5.76,5.82,3.56,3138
0.72,Very Good,D,VS2,63.1,59.0,5.67,5.7,3.59,3139
0.9,Very Good,E,SI2,60.7,61.0,6.16,6.22,3.76,3139
0.9,Very Good,E,SI2,59.5,61.0,6.24,6.3,3.73,3139
1.02,Very Good,E,I1,60.6,63.0,6.46,6.52,3.93,3141
0.68,Very Good,G,IF,62.7,56.0,5.56,5.6,3.5,3143
0.8,Very Good,H,VS1,62.7,56.0,5.88,5.96,3.71,3144
0.7,Very Good,E,VS1,62.8,57.0,5.65,5.68,3.56,3145
0.71,Very Good,D,VS1,58.1,62.0,5.84,5.89,3.41,3145
0.84,Very Good,D,SI2,63.6,57.0,5.95,6.0,3.8,3145
0.9,Very Good,J,VS2,63.5,56.0,6.12,6.1,3.88,3145
0.71,Very Good,F,VS2,63.3,57.0,5.65,5.69,3.59,3146
0.92,Very Good,J,VS2,60.9,62.0,6.26,6.31,3.83,3146
0.8,Very Good,E,SI1,62.9,60.0,5.87,5.89,3.7,3146
0.94,Very Good,F,SI2,62.3,59.0,6.23,6.32,3.91,3150
0.88,Very Good,E,SI2,59.1,58.0,6.22,6.3,3.7,3150
0.77,Very Good,H,VS1,62.2,57.0,5.81,5.86,3.63,3152
0.83,Very Good,H,VS1,63.1,60.0,5.91,5.98,3.75,3153
0.7,Very Good,E,VVS2,59.2,61.0,5.79,5.84,3.44,3154
0.7,Very Good,E,VS1,62.2,55.0,5.65,5.67,3.52,3154
0.7,Very Good,E,VS1,63.6,57.0,5.61,5.65,3.58,3154
0.95,Very Good,J,SI1,63.4,55.0,6.25,6.21,3.95,3154
0.8,Very Good,G,VS1,59.5,63.0,6.11,6.05,3.61,3158
0.9,Very Good,H,SI2,62.8,57.0,6.15,6.2,3.88,3160
0.77,Very Good,D,SI1,58.6,59.0,6.0,6.04,3.53,3160
0.9,Very Good,H,SI2,62.9,57.0,6.09,6.16,3.85,3160
0.9,Very Good,H,SI2,59.5,63.0,6.26,6.31,3.74,3160
0.9,Very Good,H,SI2,61.1,63.0,6.12,6.19,3.76,3160
0.9,Very Good,H,SI2,59.2,61.0,6.23,6.27,3.7,3160
0.76,Very Good,E,VS2,63.0,59.0,5.76,5.79,3.64,3162
0.9,Very Good,H,SI2,63.0,55.0,6.1,6.16,3.86,3162
0.77,Very Good,D,SI1,60.3,58.0,5.89,5.96,3.57,3166
1.01,Very Good,H,I1,63.2,58.0,6.39,6.33,4.02,3167
0.91,Very Good,J,SI2,62.4,61.0,6.13,6.2,3.85,3169
0.76,Very Good,G,VS2,61.1,57.0,5.84,5.95,3.6,3170
0.92,Very Good,J,SI1,62.6,58.0,6.18,6.22,3.88,3170
0.83,Very Good,G,SI1,62.3,58.0,5.97,6.01,3.73,3171
0.7,Very Good,E,SI1,63.9,57.0,5.55,5.66,3.58,3173
0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3175
0.9,Very Good,I,SI1,61.8,58.0,6.2,6.26,3.85,3176
0.32,Very Good,H,VS1,63.0,55.0,4.4,4.42,2.78,561
0.32,Very Good,I,VVS2,63.0,57.0,4.33,4.37,2.74,561
0.32,Very Good,G,VS2,62.8,58.0,4.31,4.35,2.72,561
0.32,Very Good,G,VS2,59.9,57.0,4.47,4.51,2.69,561
0.32,Very Good,H,VS1,62.8,58.0,4.35,4.37,2.74,561
0.32,Very Good,E,SI1,62.2,58.0,4.36,4.39,2.72,561
0.32,Very Good,H,VS1,62.8,55.0,4.35,4.41,2.75,561
0.32,Very Good,G,VS2,62.0,59.0,4.37,4.41,2.72,561
0.26,Very Good,F,VVS1,61.3,58.0,4.13,4.16,2.54,562
0.7,Very Good,E,VS1,63.8,57.0,5.61,5.65,3.59,3177
0.67,Very Good,G,VVS1,62.0,56.0,5.6,5.62,3.48,3178
0.74,Very Good,E,VS2,61.8,58.0,5.79,5.82,3.59,3180
0.93,Very Good,J,VS2,61.1,59.0,6.32,6.34,3.87,3180
0.87,Very Good,H,SI1,62.2,57.0,6.05,6.11,3.78,3180
0.91,Very Good,J,SI2,62.0,56.0,6.18,6.23,3.85,3181
0.73,Very Good,D,VS2,63.5,58.0,5.68,5.72,3.62,3182
0.72,Very Good,E,SI1,63.3,56.0,5.67,5.71,3.6,3183
0.73,Very Good,E,VS2,62.9,58.0,5.7,5.75,3.6,3184
0.9,Very Good,E,SI2,63.4,56.0,6.15,5.99,3.85,3187
0.9,Very Good,J,VS1,62.5,56.0,6.11,6.21,3.85,3188
0.91,Very Good,G,SI2,60.3,59.0,6.23,6.28,3.77,3189
0.71,Very Good,E,VS1,62.1,60.0,5.65,5.71,3.53,3192
0.71,Very Good,E,VS1,61.5,57.0,5.74,5.77,3.54,3192
0.83,Very Good,G,VS2,62.7,58.0,5.97,6.03,3.76,3195
0.91,Very Good,F,SI1,63.5,58.0,6.15,6.1,3.89,3195
0.91,Very Good,F,SI1,63.3,60.0,6.1,6.06,3.85,3195
0.9,Very Good,J,VS1,62.9,56.0,6.13,6.18,3.87,3197
0.77,Very Good,G,VS1,61.1,54.0,5.91,5.94,3.62,3197
1.02,Very Good,E,I1,60.6,63.0,6.52,6.46,3.93,3199
0.73,Very Good,F,VS1,62.0,57.0,5.73,5.75,3.56,3200
0.71,Very Good,D,VS2,59.7,55.0,5.85,5.88,3.5,3203
1.04,Very Good,H,I1,61.6,61.0,6.45,6.47,3.98,3203
0.7,Very Good,F,VVS1,63.3,62.0,5.67,5.57,3.56,3204
0.7,Very Good,F,VVS2,60.5,60.0,5.7,5.73,3.46,3205
0.75,Very Good,E,VS2,62.8,55.0,5.77,5.79,3.63,3206
0.83,Very Good,F,SI1,63.0,55.0,5.95,5.96,3.75,3207
0.77,Very Good,H,VVS2,61.1,56.0,5.89,5.92,3.61,3208
0.7,Very Good,G,VVS1,62.4,59.0,5.63,5.66,3.52,3208
0.7,Very Good,D,VS1,60.1,60.0,5.73,5.76,3.45,3208
0.9,Very Good,H,SI2,61.5,59.0,6.15,6.2,3.8,3208
0.93,Very Good,J,VS2,63.3,61.0,6.19,6.14,3.9,3208
0.8,Very Good,H,VS1,61.7,62.0,5.89,5.94,3.65,3209
0.9,Very Good,I,VS2,62.5,57.0,6.12,6.2,3.85,3209
0.9,Very Good,I,SI1,63.1,54.0,6.13,6.16,3.88,3211
0.71,Very Good,E,VS2,60.7,58.0,5.73,5.81,3.5,3217
0.71,Very Good,D,VS2,62.4,59.0,5.68,5.73,3.56,3217
1.0,Very Good,I,SI2,62.4,63.0,6.35,6.44,3.99,3217
0.9,Very Good,F,SI2,62.8,54.0,6.05,6.15,3.83,3217
0.71,Very Good,F,VS1,60.6,60.0,5.68,5.73,3.46,3218
1.18,Very Good,E,I1,59.9,63.0,6.8,6.85,4.09,3219
0.72,Very Good,F,VS1,63.3,57.0,5.68,5.75,3.62,3219
0.72,Very Good,F,VS1,62.8,58.0,5.7,5.73,3.59,3219
0.72,Very Good,F,VS1,63.3,58.0,5.66,5.71,3.6,3219
0.9,Very Good,I,SI1,62.6,58.0,6.08,6.15,3.83,3220
0.9,Very Good,I,SI1,60.5,58.0,6.22,6.27,3.78,3220
0.75,Very Good,F,VS1,60.9,59.0,5.83,5.87,3.56,3220
0.71,Very Good,D,VS2,63.1,58.0,5.67,5.7,3.59,3222
0.9,Very Good,J,SI1,63.6,57.0,6.07,6.1,3.87,3225
0.74,Very Good,F,VS1,61.7,57.0,5.79,5.85,3.59,3226
0.73,Very Good,E,VS1,62.3,58.0,5.72,5.74,3.57,3226
0.86,Very Good,H,SI1,59.7,59.0,6.14,6.23,3.69,3228
0.72,Very Good,F,VS1,62.2,57.0,5.7,5.74,3.56,3229
0.9,Very Good,J,VS1,62.3,56.0,6.19,6.23,3.87,3231
0.7,Very Good,D,VS1,62.9,60.0,5.57,5.62,3.52,3231
0.59,Very Good,D,VVS1,61.8,57.0,5.37,5.41,3.33,3234
1.05,Very Good,E,I1,62.2,61.0,6.48,6.51,4.04,3234
0.7,Very Good,F,VVS2,58.7,63.0,5.82,5.79,3.41,3234
0.7,Very Good,G,VVS2,60.0,60.0,5.78,5.85,3.49,3235
0.8,Very Good,H,VS2,63.1,57.0,5.87,5.92,3.72,3235
0.7,Very Good,E,VS1,61.9,61.0,5.59,5.65,3.48,3235
0.89,Very Good,I,VS2,63.1,55.0,6.09,6.17,3.87,3238
0.72,Very Good,F,VS2,61.6,58.0,5.75,5.78,3.55,3238
0.76,Very Good,F,VS2,62.5,58.0,5.79,5.83,3.63,3238
0.91,Very Good,G,SI2,62.0,59.0,6.19,6.22,3.85,3238
0.7,Very Good,D,VS1,61.5,55.0,5.7,5.74,3.52,3239
0.9,Very Good,E,SI2,63.2,61.0,6.06,5.99,3.81,3239
0.77,Very Good,G,VS1,62.3,58.0,5.82,5.86,3.64,3240
0.77,Very Good,D,SI1,59.9,59.0,5.9,5.95,3.55,3241
0.9,Very Good,H,SI1,63.2,61.0,6.12,6.03,3.84,3242
0.77,Very Good,G,VS1,60.9,55.0,5.9,5.96,3.61,3243
0.81,Very Good,E,SI1,61.9,58.0,5.92,5.97,3.68,3243
0.9,Very Good,G,SI2,63.4,59.0,6.08,6.04,3.84,3246
0.39,Very Good,H,SI2,62.4,59.0,4.58,4.65,2.88,562
0.29,Very Good,F,VVS1,61.5,56.0,4.26,4.3,2.63,563
0.32,Very Good,G,VS2,60.9,58.0,4.42,4.45,2.7,564
0.26,Very Good,E,VVS2,58.9,61.0,4.16,4.19,2.46,564
0.26,Very Good,E,VVS2,60.8,61.0,4.12,4.13,2.51,564
0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,564
0.7,Very Good,F,VVS2,62.5,58.0,5.63,5.67,3.53,3247
0.7,Very Good,D,VS1,62.8,59.0,5.63,5.68,3.55,3247
0.83,Very Good,H,VS2,61.7,59.0,5.95,6.02,3.69,3249
0.9,Very Good,H,SI2,59.6,59.0,6.38,6.24,3.76,3250
0.9,Very Good,H,SI2,62.4,58.0,6.11,6.16,3.83,3250
0.9,Very Good,I,SI1,63.3,59.0,6.14,6.05,3.86,3251
0.7,Very Good,F,VVS1,63.3,56.0,5.7,5.64,3.59,3252
0.9,Very Good,H,SI2,64.1,59.0,5.97,6.07,3.86,3255
0.9,Very Good,G,SI2,62.2,60.0,6.09,6.2,3.82,3256
0.91,Very Good,J,VS2,61.0,58.0,6.22,6.3,3.82,3258
0.78,Very Good,D,SI1,62.5,58.0,5.86,5.89,3.67,3258
0.75,Very Good,E,SI1,59.2,59.0,5.93,5.97,3.52,3260
0.7,Very Good,F,VVS1,63.0,60.0,5.59,5.62,3.53,3261
0.76,Very Good,E,SI1,60.4,58.0,5.91,5.97,3.59,3261
0.9,Very Good,D,SI2,59.0,61.0,6.28,6.32,3.72,3262
0.72,Very Good,F,VS1,63.4,57.0,5.68,5.7,3.61,3264
0.7,Very Good,F,VS1,62.8,56.0,5.64,5.66,3.55,3265
1.0,Very Good,I,VS2,63.2,58.0,6.43,6.32,4.03,3265
0.78,Very Good,F,SI1,62.4,55.0,5.85,5.89,3.66,3267
0.8,Very Good,F,SI1,61.6,56.0,5.96,6.0,3.68,3267
0.75,Very Good,F,VS1,57.9,62.0,5.96,6.0,3.46,3268
0.7,Very Good,F,VVS1,59.3,62.0,5.74,5.77,3.41,3270
0.72,Very Good,E,VS2,59.8,57.0,5.84,5.89,3.51,3270
0.75,Very Good,F,VS1,62.3,57.0,5.83,5.88,3.65,3270
0.9,Very Good,I,SI1,61.4,55.0,6.19,6.28,3.83,3271
0.8,Very Good,H,VS1,60.9,57.0,5.98,6.02,3.65,3273
0.9,Very Good,I,SI1,61.7,58.0,6.17,6.21,3.82,3274
0.7,Very Good,F,VVS2,61.6,63.0,5.65,5.69,3.49,3275
1.01,Very Good,G,SI2,63.2,58.0,6.42,6.35,4.04,3275
0.7,Very Good,G,VVS1,62.8,56.0,5.63,5.67,3.55,3276
0.83,Very Good,H,VS2,59.4,59.0,6.08,6.11,3.62,3276
1.0,Very Good,I,SI2,60.8,63.0,6.41,6.34,3.88,3276
1.0,Very Good,I,SI2,62.4,63.0,6.44,6.35,3.99,3276
1.18,Very Good,E,I1,59.9,63.0,6.85,6.8,4.09,3278
0.71,Very Good,G,VVS2,62.8,58.0,5.69,5.75,3.59,3281
0.82,Very Good,E,SI1,63.1,58.0,5.95,6.0,3.77,3282
0.91,Very Good,G,SI2,63.2,61.0,6.27,6.01,3.88,3282
0.91,Very Good,G,SI2,63.3,57.0,6.12,6.08,3.86,3282
0.8,Very Good,F,VS2,63.3,59.8,5.79,5.83,3.68,3283
0.96,Very Good,I,SI2,62.7,58.0,6.2,6.24,3.9,3286
0.91,Very Good,G,SI2,62.1,55.0,6.16,6.21,3.84,3287
0.73,Very Good,G,VVS2,61.4,58.0,5.83,5.86,3.59,3288
1.01,Very Good,G,I1,62.4,59.0,6.35,6.41,3.98,3288
1.03,Very Good,H,SI2,63.1,56.0,6.43,6.38,4.04,3288
0.91,Very Good,J,VS2,61.6,59.0,6.13,6.25,3.81,3290
0.86,Very Good,G,SI1,62.9,55.0,6.04,6.08,3.81,3293
1.0,Very Good,J,SI2,62.8,63.0,6.26,6.19,3.19,3293
0.8,Very Good,E,SI1,63.1,57.0,5.94,5.86,3.72,3293
1.0,Very Good,J,SI2,63.2,62.0,6.32,6.27,3.98,3293
0.9,Very Good,H,SI2,62.1,56.0,6.13,6.23,3.84,3295
0.7,Very Good,E,VVS2,60.7,56.0,5.77,5.82,3.52,3295
0.83,Very Good,E,SI1,63.8,54.0,5.96,6.04,3.83,3295
1.07,Very Good,H,SI2,61.8,63.0,6.57,6.47,4.03,3296
0.91,Very Good,D,SI2,62.7,59.0,6.16,6.22,3.88,3298
0.78,Very Good,D,VS2,58.5,56.0,6.08,6.12,3.57,3298
0.91,Very Good,J,VS2,62.6,55.0,6.17,6.19,3.87,3299
1.01,Very Good,I,SI2,61.5,62.0,6.37,6.41,3.93,3299
1.0,Very Good,E,I1,63.0,57.0,6.32,6.35,3.99,3300
0.9,Very Good,H,SI2,61.7,60.0,6.17,6.24,3.83,3301
0.9,Very Good,G,SI2,62.1,58.0,6.08,6.13,3.79,3303
0.9,Very Good,G,SI2,59.2,57.0,6.3,6.36,3.75,3303
1.0,Very Good,D,SI2,63.4,58.0,6.33,6.3,4.01,3304
0.53,Very Good,D,VVS1,61.2,55.0,5.21,5.26,3.21,3307
0.73,Very Good,E,VS2,61.5,58.0,5.71,5.8,3.54,3307
0.9,Very Good,I,SI1,62.3,56.0,6.12,6.18,3.83,3308
0.81,Very Good,F,SI1,62.2,56.0,5.97,5.99,3.72,3308
0.66,Very Good,E,VVS1,61.8,55.0,5.6,5.66,3.48,3309
1.01,Very Good,I,SI2,63.2,58.0,6.34,6.31,4.0,3309
0.26,Very Good,H,VVS2,63.4,55.0,4.06,4.05,2.57,565
0.3,Very Good,G,VS1,60.2,62.0,4.3,4.31,2.59,565
0.3,Very Good,G,VS1,62.0,60.0,4.27,4.31,2.66,565
0.3,Very Good,G,VS1,60.8,61.0,4.31,4.34,2.63,565
0.27,Very Good,G,VVS1,60.1,58.0,4.21,4.23,2.53,566
0.27,Very Good,G,VVS1,62.9,55.0,4.12,4.15,2.6,566
0.27,Very Good,G,VVS1,62.5,56.0,4.14,4.16,2.59,566
